   1.9206430e+01   4.6711309e+01   9.4110000e+01  -2.1239205e-02   6.0488023e-02  -1.5677912e-03   2.8599202e-01
   1.9208378e+01   4.6715750e+01   9.4080000e+01  -2.1099724e-02   5.5101198e-02  -1.2914797e-02   1.6753261e-01
   1.9211428e+01   4.6720757e+01   9.4460000e+01  -2.0984714e-02   4.4737783e-02  -2.8652690e-02  -4.9788883e-02
   1.9213656e+01   4.6726313e+01   9.4600000e+01  -2.0910773e-02   1.8888291e-02  -4.6156899e-02   9.7234272e-02
   1.9214770e+01   4.6731313e+01   9.4100000e+01  -2.0899060e-02  -3.9286359e-03  -5.9251397e-02   1.8201365e-01
   1.9215597e+01   4.6736314e+01   9.4270000e+01  -2.0936963e-02  -1.5957819e-02  -7.6046577e-02   2.7570020e-01
   1.9216432e+01   4.6739920e+01   9.4230000e+01  -2.0989615e-02  -1.6770555e-02  -7.3361544e-02   3.3964769e-01
   1.9218373e+01   4.6745198e+01   9.4420000e+01  -2.1083934e-02  -1.1884970e-02  -6.6139832e-02   4.3894866e-01
   1.9219486e+01   4.6749640e+01   9.3950000e+01  -2.1124209e-02  -1.7746210e-03  -5.9204818e-02   5.2203521e-01
   1.9221434e+01   4.6752975e+01   9.4680000e+01  -2.1152166e-02   1.6753151e-02  -5.1054342e-02   6.3445919e-01
   1.9223658e+01   4.6756866e+01   9.4740000e+01  -2.1118146e-02   3.8015927e-02  -3.7845686e-02   5.7422878e-01
   1.9225874e+01   4.6761865e+01   9.4650000e+01  -2.0993456e-02   5.0422615e-02  -3.3251745e-02   3.0285404e-01
   1.9228098e+01   4.6765478e+01   9.4840000e+01  -2.0903887e-02   6.2711339e-02  -2.2780510e-02   5.5109979e-01
   1.9229760e+01   4.6769091e+01   9.6800000e+01  -2.0770778e-02   7.1829794e-02  -1.8030031e-02  -3.8404489e-02
   1.9231715e+01   4.6774090e+01   9.4600000e+01  -2.0582323e-02   5.0288599e-02  -1.6935017e-02   3.2811173e-01
   1.9233654e+01   4.6778252e+01   9.5070000e+01  -2.0466807e-02   4.1930285e-02  -2.4923640e-02   1.5880395e-01
   1.9235881e+01   4.6782422e+01   9.5200000e+01  -2.0402648e-02   3.2268787e-02  -3.3920553e-02   3.0852553e-01
   1.9240038e+01   4.6791312e+01   9.4930000e+01  -2.0344213e-02  -1.2640988e-02  -1.7415195e-02   9.5186077e-02
