17933	46.63797952	19.30642884	103.890
17934	46.63408526	19.30198294	102.990
17935	46.63019859	19.29809925	102.180
17936	46.62687016	19.29393139	102.240
17937	46.62408974	19.29004070	102.430
17938	46.62186460	19.28726269	100.980
17939	46.61769767	19.28810590	102.090
17979	46.61436868	19.29254283	101.390
17996	46.65214197	19.33171044	104.090
17997	46.65436657	19.33782335	104.330
17998	46.65353291	19.34365868	105.060
17999	46.65464504	19.34838115	107.310
18000	46.65658986	19.35449345	107.930
18001	46.65881327	19.36059473	107.930
18002	46.66048167	19.36559568	107.930
18003	46.66353522	19.37060523	107.900
18004	46.66686426	19.37671472	106.900
18005	46.66908808	19.38226923	107.220
18006	46.67158969	19.38810040	108.450
18007	46.67408620	19.39254672	108.800
18117	46.74408918	19.39393714	105.080
18124	46.71242508	19.39032014	109.100
18125	46.71020252	19.39642664	108.960
18130	46.68964295	19.36698340	105.220
18131	46.68631007	19.37170896	105.940
18132	46.68325247	19.37448794	107.540
18133	46.67964442	19.37782528	108.360
18134	46.67575334	19.38254584	107.710
18205	46.62214689	19.39421263	111.000
18206	46.62103268	19.38782079	110.580
18220	46.66936720	19.39421543	108.780
18221	46.64991825	19.34643447	105.160
18222	46.64631251	19.34920994	106.190
18223	46.64325997	19.35366009	108.030
18224	46.63992092	19.35754645	109.040
18225	46.63631186	19.36143077	110.620
18226	46.63214488	19.36532434	109.930
18227	46.63409327	19.37614930	112.720
18228	46.62992579	19.38004157	113.400
18229	46.63019989	19.35948867	107.960
18230	46.62797719	19.35310339	107.720
18231	46.62658714	19.34809434	108.820
18232	46.62464268	19.34171148	107.880
18233	46.62241829	19.33560179	106.190
18234	46.62103715	19.33031957	105.340
18235	46.61909238	19.32365078	106.450
18236	46.61770100	19.31865638	102.670
18237	46.61797563	19.31282180	102.640
18238	46.61853136	19.30587876	101.740
18239	46.61770004	19.29949052	101.200
18240	46.61770200	19.29449018	100.040
18241	46.62630926	19.37698987	112.150
